tc180s3g00001,,,,,,,,,,
tc180s3g00002,,,,,,,,,,
tc180s3g00003,,,,,,,,,,
tc180s3g00004,,,,,,,,,,
tc180s3g00679,hli2s12g00321,hli2s13g00259,dz186s3g01406,.,.,opy300s1g00266,opy300s5g01378,.,.,.
tc180s3g00680,hli2s12g00320,hli2s13g00258,dz186s3g01407,dz186s14g00987,.,opy300s1g00265,.,opy300s6g00213,.,opy300s26g00504
tc180s3g00681,hli2s12g00319,hli2s13g00257,dz186s3g01408,dz186s14g00988,.,opy300s1g00264,.,opy300s6g00212,.,.
tc180s3g00682,hli2s12g00318,.,.,dz186s14g00989,.,opy300s1g00263,.,.,.,.
tc180s3g00683,hli2s12g00317,hli2s13g00256,dz186s3g01409,dz186s14g00990,dz186s15g00941,.,opy300s5g01379,opy300s6g00211,opy300s15g00128,opy300s26g00505
tc180s3g00684,hli2s12g00316,hli2s13g00255,dz186s3g01410,dz186s14g00991,dz186s15g00942,opy300s1g00262,opy300s5g01380,opy300s6g00210,.,opy300s26g00506
tc180s3g00685,hli2s12g00315,hli2s13g00254,dz186s3g01411,dz186s14g00992,dz186s15g00943,.,.,.,opy300s15g00127,.
tc180s3g00686,.,.,.,.,.,.,.,.,.,.
tc180s3g00687,hli2s12g00314,hli2s13g00253,dz186s3g01412,dz186s14g00993,dz186s15g00944,opy300s1g00261,opy300s5g01381,.,.,.
tc180s3g00688,hli2s12g00313,.,dz186s3g01413,.,.,.,opy300s5g01382,.,.,opy300s26g00507
tc180s3g00689,hli2s12g00309,.,dz186s3g01414,.,.,opy300s1g00260,.,opy300s6g00207,.,.
tc180s3g00690,hli2s12g00308,hli2s13g00252,dz186s3g01415,dz186s14g00994,dz186s15g00945,opy300s1g00259,opy300s5g01383,opy300s6g00206,opy300s15g00126,opy300s26g00508
tc180s3g00691,hli2s12g00306,.,dz186s3g01417,dz186s14g00996,.,.,.,opy300s6g00200,.,opy300s26g00721
tc180s3g00692,hli2s12g00305,.,.,dz186s14g00997,.,.,.,.,.,opy300s26g00722
tc180s3g00693,.,.,.,dz186s14g00999,.,.,.,opy300s6g00199,.,.
tc180s3g00694,.,.,dz186s3g01418,.,dz186s15g00946,.,opy300s5g01391,.,.,.
tc180s3g00695,hli2s12g00303,hli2s13g00251,dz186s3g01419,dz186s14g01000,.,.,opy300s5g01392,.,opy300s15g00125,opy300s26g00724
tc180s3g00696,.,hli2s13g00250,dz186s3g01420,.,dz186s15g00947,.,opy300s5g01394,.,.,.
tc180s3g00697,.,.,dz186s3g01421,dz186s14g01002,dz186s15g00948,opy300s1g00258,opy300s5g01395,opy300s6g00198,opy300s15g00123,opy300s26g00523
tc180s3g00698,hli2s12g00302,hli2s13g00248,dz186s3g01422,dz186s14g01003,.,opy300s1g00257,opy300s5g01396,.,opy300s15g00122,opy300s26g00726
tc180s3g00699,.,hli2s13g00247,.,.,dz186s15g00949,.,opy300s5g01397,.,opy300s15g00121,.
tc180s3g00700,hli2s12g00301,hli2s13g00246,dz186s3g01423,dz186s14g01004,dz186s15g00950,opy300s1g00256,opy300s5g01398,opy300s6g00197,opy300s15g00120,opy300s26g00727
tc180s3g00701,hli2s12g00300,hli2s13g00245,dz186s3g01424,dz186s14g01005,dz186s15g00951,opy300s1g00255,opy300s5g01399,.,opy300s15g00119,opy300s26g00728
tc180s3g00702,.,hli2s13g00244,.,.,dz186s15g00952,.,opy300s5g01400,opy300s6g00196,.,.
tc180s3g00703,.,.,.,dz186s14g01006,.,.,opy300s5g01401,.,.,.
tc180s3g00704,hli2s12g00299,.,dz186s3g01425,.,.,opy300s1g00254,.,.,.,.
tc180s3g00705,.,.,.,dz186s14g01007,.,opy300s1g00253,.,.,.,.
tc180s3g00706,.,.,.,.,.,opy300s1g00249,opy300s5g01402,.,.,.
tc180s3g00707,hli2s12g00298,.,dz186s3g01427,dz186s14g01009,.,opy300s1g00248,.,.,opy300s15g00118,.
tc180s3g00708,.,.,.,dz186s14g01010,dz186s15g00953,opy300s1g00247,opy300s5g01403,opy300s6g00195,opy300s15g00117,opy300s26g00729
tc180s3g00709,.,.,dz186s3g01428,dz186s14g01011,.,.,.,opy300s6g00194,opy300s15g00116,opy300s26g00730
tc180s3g00710,hli2s12g00297,.,.,dz186s14g01012,.,.,.,opy300s6g00193,.,opy300s26g00731
tc180s3g00711,hli2s12g00296,hli2s13g00243,dz186s3g01429,.,dz186s15g00954,.,opy300s5g01404,.,.,.
tc180s3g00712,hli2s12g00294,.,.,.,dz186s15g00956,opy300s1g00246,.,opy300s6g00192,.,.
tc180s3g00713,hli2s12g00289,.,dz186s3g01430,.,dz186s15g00959,opy300s1g00245,opy300s5g01405,opy300s6g00191,.,.
tc180s3g00714,.,hli2s13g00242,.,.,dz186s15g00960,.,opy300s5g01406,.,.,.
tc180s3g00715,.,hli2s13g00241,dz186s3g01431,.,dz186s15g00973,.,.,.,opy300s15g00115,.
tc180s3g00716,.,.,.,.,dz186s15g00974,.,opy300s5g01407,opy300s6g00189,opy300s15g00114,.
tc180s3g00717,.,.,.,.,dz186s15g00976,.,.,.,opy300s15g00113,.
tc180s3g00718,.,hli2s13g00240,dz186s3g01432,.,.,opy300s1g00242,opy300s5g01408,.,.,.
tc180s3g00719,hli2s12g00285,hli2s13g00239,dz186s3g01434,dz186s14g01013,dz186s15g00978,opy300s1g00240,opy300s5g01409,opy300s6g00188,.,opy300s26g00732
tc180s3g00720,.,hli2s13g00238,dz186s3g01435,.,.,opy300s1g00239,opy300s5g01410,.,.,.
tc180s3g00721,hli2s12g00284,hli2s13g00236,dz186s3g01436,.,.,opy300s1g00238,.,opy300s6g00187,.,.
tc180s3g00722,.,hli2s13g00235,dz186s3g01437,dz186s14g01014,.,opy300s1g00237,opy300s5g01411,opy300s6g00186,opy300s15g00112,.
tc180s3g00723,.,hli2s13g00233,dz186s3g01442,.,.,opy300s1g00236,.,.,.,.
tc180s3g00724,.,hli2s13g00232,.,.,.,.,.,opy300s6g00185,.,.
tc180s3g00725,.,.,.,dz186s14g01015,.,.,opy300s5g01412,.,.,opy300s26g00733
tc180s3g00726,hli2s12g00283,.,dz186s3g01446,dz186s14g01016,.,.,opy300s5g01413,.,.,opy300s26g00734
tc180s3g00727,hli2s12g00282,hli2s13g00229,dz186s3g01447,.,.,opy300s1g00234,opy300s5g01415,.,opy300s15g00111,.
tc180s3g00728,.,hli2s13g00228,dz186s3g01448,.,.,.,opy300s5g01416,.,.,.
tc180s3g00729,.,.,dz186s3g01449,.,.,opy300s1g00233,opy300s5g01417,.,.,.
tc180s3g00730,hli2s12g00281,hli2s13g00227,dz186s3g01450,.,dz186s15g00979,opy300s1g00232,.,.,.,.
tc180s3g00731,hli2s12g00280,.,dz186s3g01451,.,.,opy300s1g00231,opy300s5g01418,.,.,.
tc180s3g00732,hli2s12g00279,.,.,dz186s14g01017,.,opy300s1g00230,opy300s5g01419,.,.,opy300s26g00735
tc180s3g00733,.,.,dz186s3g01452,.,.,.,opy300s5g01420,.,.,.
tc180s3g00734,.,.,.,dz186s14g01018,dz186s15g00981,opy300s1g00229,.,.,opy300s15g00110,.
tc180s3g00735,.,.,dz186s3g01453,dz186s14g01019,dz186s15g00982,opy300s1g00228,opy300s5g01421,opy300s6g00184,.,opy300s26g00736
tc180s3g00736,.,.,dz186s3g01454,.,.,opy300s1g00227,.,.,.,.
tc180s3g00737,.,.,dz186s3g01455,dz186s14g01020,.,.,opy300s5g01422,opy300s6g00182,.,opy300s26g00737
tc180s3g00738,.,hli2s13g00226,dz186s3g01456,.,.,opy300s1g00226,opy300s5g01423,.,.,.
tc180s3g00739,hli2s12g00278,hli2s13g00225,dz186s3g01457,.,.,opy300s1g00225,opy300s5g01424,.,.,.
tc180s3g00740,hli2s12g00277,hli2s13g00224,dz186s3g01458,dz186s14g01021,dz186s15g00984,opy300s1g00224,opy300s5g01425,.,opy300s15g00109,opy300s26g00738
tc180s3g00741,.,.,.,dz186s14g01022,dz186s15g00985,.,opy300s5g01426,opy300s6g00181,opy300s15g00108,opy300s26g00739
tc180s3g00742,.,hli2s13g00223,dz186s3g01459,.,dz186s15g00986,opy300s1g00223,.,.,opy300s15g00107,.
tc180s3g00743,hli2s12g00276,hli2s13g00222,dz186s3g01460,dz186s14g01023,.,opy300s1g00222,opy300s5g01427,opy300s6g00180,.,.
tc180s3g00744,.,hli2s13g00221,dz186s3g01461,dz186s14g01024,.,opy300s1g00221,opy300s5g01428,.,.,opy300s26g00740
tc180s3g00745,hli2s12g00275,hli2s13g00218,dz186s3g01462,dz186s14g01025,.,.,opy300s5g01429,opy300s6g00179,opy300s15g00106,.
tc180s3g00746,hli2s12g00274,hli2s13g00217,dz186s3g01463,.,.,opy300s1g00220,opy300s5g01430,opy300s6g00178,.,.
tc180s3g00747,.,.,.,.,dz186s15g00987,opy300s1g00219,opy300s5g01431,opy300s6g00177,.,.
tc180s3g00748,.,hli2s13g00216,.,.,.,opy300s1g00218,opy300s5g01432,opy300s6g00176,.,.
tc180s3g00749,hli2s12g00273,hli2s13g00215,dz186s3g01464,.,.,opy300s1g00217,opy300s5g01433,.,.,opy300s26g00741
tc180s3g00750,hli2s12g00272,.,.,dz186s14g01026,.,opy300s1g00216,.,opy300s6g00175,.,.
tc180s3g00751,hli2s12g00271,hli2s13g00214,dz186s3g01465,.,.,opy300s1g00215,opy300s5g01434,.,.,.
tc180s3g00752,.,.,.,.,dz186s15g00988,.,opy300s5g01435,.,opy300s15g00105,.
tc180s3g00753,hli2s12g00270,.,dz186s3g01466,.,.,opy300s1g00213,.,opy300s6g00173,opy300s15g00104,.
tc180s3g00754,hli2s12g00269,hli2s13g00213,dz186s3g01467,dz186s14g01027,dz186s15g00989,.,opy300s5g01436,opy300s6g00172,opy300s15g00103,opy300s26g00742
tc180s3g00755,hli2s12g00260,hli2s13g00212,.,.,dz186s15g00990,opy300s1g00212,opy300s5g01440,.,opy300s15g00102,.
tc180s3g00756,hli2s12g00256,.,.,.,.,.,.,opy300s6g00169,.,.
tc180s3g00757,hli2s12g00254,.,dz186s3g01468,dz186s14g01028,.,opy300s1g00211,opy300s5g01441,opy300s6g00168,.,.
tc180s3g00758,hli2s12g00253,.,dz186s3g01470,dz186s14g01029,.,opy300s1g00210,opy300s5g01442,opy300s6g00166,.,.
tc180s3g00759,.,hli2s13g00211,.,.,dz186s15g00991,opy300s1g00208,.,opy300s6g00165,.,.
tc180s3g00760,.,.,.,.,.,.,.,.,.,.
tc180s3g00761,hli2s12g00250,hli2s13g00209,dz186s3g01473,dz186s14g01030,.,.,opy300s5g01443,opy300s6g00164,.,.
tc180s3g00762,.,.,.,.,dz186s15g00992,.,.,opy300s6g00163,.,.
tc180s3g00763,.,.,.,.,.,.,.,.,.,.
tc180s3g00764,hli2s12g00249,hli2s13g00208,.,dz186s14g01031,.,opy300s1g00205,.,opy300s6g00162,.,.
tc180s3g00765,hli2s12g00248,hli2s13g00207,dz186s3g01474,dz186s14g01032,dz186s15g00993,opy300s1g00204,opy300s5g01444,.,opy300s15g00101,opy300s26g00743
tc180s3g00766,hli2s12g00247,hli2s13g00206,.,.,dz186s15g00994,opy300s1g00203,opy300s5g01445,opy300s6g00161,.,.
tc180s3g00767,hli2s12g00246,.,dz186s3g01475,dz186s14g01033,.,opy300s1g00202,opy300s5g01446,.,.,opy300s26g00744
tc180s3g00768,.,.,dz186s3g01476,dz186s14g01034,.,opy300s1g00201,.,opy300s6g00160,.,.
tc180s3g00769,hli2s12g00245,.,dz186s3g01477,dz186s14g01035,.,.,.,opy300s6g00159,opy300s15g00100,.
tc180s3g00770,.,.,dz186s3g01478,.,.,.,.,opy300s6g00158,.,.
tc180s3g00771,.,.,.,dz186s14g01036,.,opy300s1g00198,.,.,.,.
tc180s3g00772,hli2s12g00242,hli2s13g00202,dz186s3g01480,dz186s14g01037,dz186s15g00996,.,opy300s5g01447,.,opy300s15g00098,opy300s26g00745
tc180s3g00773,hli2s12g00241,.,dz186s3g01481,.,dz186s15g00997,.,.,opy300s6g00156,opy300s15g00097,.
tc180s3g00774,.,hli2s13g00201,dz186s3g01482,.,.,.,opy300s5g01448,.,.,.
tc180s3g00775,.,hli2s13g00200,dz186s3g01483,.,dz186s15g00998,opy300s1g00196,opy300s5g01449,opy300s6g00155,.,.
tc180s3g00776,hli2s12g00240,hli2s13g00199,dz186s3g01484,dz186s14g01038,dz186s15g00999,opy300s1g00195,opy300s5g01450,opy300s6g00154,.,opy300s26g00746
tc180s3g00777,hli2s12g00239,hli2s13g00198,dz186s3g01485,dz186s14g01039,dz186s15g01000,opy300s1g00194,opy300s5g01451,opy300s6g00153,.,.
tc180s3g00778,hli2s12g00236,hli2s13g00197,dz186s3g01486,dz186s14g01040,.,opy300s1g00193,opy300s5g01453,.,opy300s15g00095,.
tc180s3g00779,.,hli2s13g00196,dz186s3g01487,.,.,opy300s1g00191,.,.,.,.
tc180s3g00780,.,.,.,.,.,.,.,.,.,.
tc180s3g00781,.,.,.,.,.,.,.,.,.,.
tc180s3g00782,.,hli2s13g00195,dz186s3g01488,.,.,opy300s1g00190,opy300s5g01454,.,.,.
tc180s3g00783,.,hli2s13g00193,dz186s3g01489,.,dz186s15g01003,.,opy300s5g01455,.,.,.
tc180s3g00784,hli2s12g00234,.,dz186s3g01490,dz186s14g01041,.,opy300s1g00188,opy300s5g01456,.,.,.
tc180s3g00785,hli2s12g00233,.,dz186s3g01491,.,.,.,.,opy300s6g00152,.,.
tc180s3g00786,.,.,dz186s3g01492,.,.,.,opy300s5g01457,opy300s6g00151,.,.
tc180s3g00787,.,hli2s13g00191,dz186s3g01493,.,.,opy300s1g00187,.,.,opy300s15g00094,.
tc180s3g00788,.,hli2s13g00190,dz186s3g01494,.,.,.,opy300s5g01458,opy300s6g00150,.,.
tc180s3g00789,hli2s12g00231,hli2s13g00189,dz186s3g01495,dz186s14g01042,dz186s15g01004,opy300s1g00186,opy300s5g01459,.,opy300s15g00093,opy300s26g00750
tc180s3g00790,hli2s12g00229,hli2s13g00188,dz186s3g01496,dz186s14g01043,.,.,opy300s5g01460,opy300s6g00149,.,.
tc180s3g00791,.,hli2s13g00187,.,.,dz186s15g01005,opy300s1g00185,opy300s5g01461,.,.,.
tc180s3g00792,hli2s12g00227,.,dz186s3g01497,dz186s14g01044,.,.,.,opy300s6g00148,.,.
tc180s3g00793,hli2s12g00226,hli2s13g00186,dz186s3g01498,dz186s14g01045,dz186s15g01006,opy300s1g00183,opy300s5g01463,.,.,.
tc180s3g00794,.,.,dz186s3g01499,.,.,opy300s1g00182,opy300s5g01464,.,.,.
tc180s3g00795,hli2s12g00224,.,dz186s3g01500,.,.,.,.,opy300s6g00147,.,.
tc180s3g00796,hli2s12g00223,.,dz186s3g01501,.,.,opy300s1g00181,opy300s5g01466,.,.,.
tc180s3g00797,.,hli2s13g00185,.,dz186s14g01046,.,.,.,.,opy300s15g00091,.
tc180s3g00798,hli2s12g00222,hli2s13g00183,.,.,dz186s15g01007,.,opy300s5g01467,.,opy300s15g00090,opy300s26g00752
tc180s3g00799,.,hli2s13g00182,.,.,dz186s15g01008,.,opy300s5g01468,.,.,.
tc180s3g00800,hli2s12g00221,.,dz186s3g01502,.,.,.,opy300s5g01469,.,.,.
tc180s3g00801,.,hli2s13g00181,.,.,dz186s15g01009,.,.,.,opy300s15g00089,.
tc180s3g00802,hli2s12g00220,hli2s13g00178,dz186s3g01503,dz186s14g01047,dz186s15g01010,opy300s1g00180,.,opy300s6g00146,opy300s15g00088,.
tc180s3g00803,.,hli2s13g00177,.,.,dz186s15g01011,.,opy300s5g01470,.,opy300s15g00087,.
tc180s3g00804,hli2s12g00219,.,dz186s3g01504,.,dz186s15g01012,.,opy300s5g01471,.,opy300s15g00086,.
tc180s3g00805,.,.,dz186s3g01505,.,dz186s15g01013,.,opy300s5g01472,.,opy300s15g00085,.
tc180s3g00806,.,.,.,.,dz186s15g01014,opy300s1g00179,.,.,opy300s15g00084,.
tc180s3g00807,.,.,.,.,.,.,.,.,.,.
tc180s3g00808,.,.,dz186s3g01506,.,.,opy300s1g00177,.,.,.,.
tc180s3g00809,.,.,.,.,.,opy300s1g00176,.,.,.,.
tc180s3g00810,.,.,dz186s3g01507,.,.,opy300s1g00175,.,opy300s6g00145,.,.
tc180s3g00811,.,.,.,.,.,.,.,.,.,.
tc180s3g00812,.,.,.,.,.,.,.,.,.,.
tc180s3g00813,hli2s12g00218,.,dz186s3g01508,.,.,.,.,.,.,opy300s26g00753
tc180s3g00814,hli2s12g00217,hli2s13g00176,dz186s3g01509,dz186s14g01048,dz186s15g01016,.,.,.,opy300s15g00083,opy300s26g00756
tc180s3g00815,.,.,dz186s3g01510,.,.,.,.,.,.,opy300s26g00757
tc180s3g00816,.,.,dz186s3g01511,.,.,.,opy300s5g01473,.,opy300s15g00082,.
tc180s3g00817,.,hli2s13g00175,dz186s3g01512,.,dz186s15g01017,opy300s1g00174,.,.,.,.
tc180s3g00818,.,.,dz186s3g01513,.,dz186s15g01018,opy300s1g00173,opy300s5g01474,.,opy300s15g00080,.
tc180s3g00819,.,.,dz186s3g01514,dz186s14g01049,.,opy300s1g00172,opy300s5g01475,.,.,.
tc180s3g00820,hli2s12g00215,hli2s13g00174,dz186s3g01515,dz186s14g01050,dz186s15g01019,opy300s1g00171,opy300s5g01476,opy300s6g00144,.,.
tc180s3g00821,.,.,.,.,.,.,.,.,.,.
tc180s3g00822,hli2s12g00214,hli2s13g00173,dz186s3g01516,dz186s14g01051,.,.,opy300s5g01477,.,opy300s15g00079,opy300s26g00758
tc180s3g00823,hli2s12g00213,.,dz186s3g01517,dz186s14g01052,.,.,opy300s5g01478,.,opy300s15g00078,.
tc180s3g00824,hli2s12g00212,hli2s13g00172,dz186s3g01518,dz186s14g01053,dz186s15g01020,.,opy300s5g01479,.,.,.
tc180s3g00825,.,.,dz186s3g01519,dz186s14g01054,dz186s15g01021,.,.,.,.,.
tc180s3g00826,.,hli2s13g00171,dz186s3g01520,dz186s14g01055,.,.,opy300s5g01480,.,opy300s15g00077,.
tc180s3g00827,hli2s12g00211,.,dz186s3g01521,dz186s14g01056,.,opy300s1g00170,opy300s5g01481,.,opy300s15g00076,.
tc180s3g00828,hli2s12g00209,.,dz186s3g01522,dz186s14g01057,dz186s15g01022,opy300s1g00169,opy300s5g01482,.,.,.
tc180s3g00829,hli2s12g00208,hli2s13g00170,dz186s3g01523,dz186s14g01058,dz186s15g01023,opy300s1g00168,opy300s5g01483,opy300s6g00143,opy300s15g00075,.
tc180s3g00830,hli2s12g00207,hli2s13g00169,dz186s3g01524,dz186s14g01059,.,opy300s1g00167,opy300s5g01484,.,opy300s15g00074,opy300s26g00759
tc180s3g00831,.,.,dz186s3g01525,.,.,.,opy300s5g01485,opy300s6g00142,opy300s15g00073,.
tc180s3g00832,.,hli2s13g00167,dz186s3g01526,.,.,.,opy300s5g01486,opy300s6g00141,.,.
tc180s3g00833,.,.,dz186s3g01527,dz186s14g01060,dz186s15g01024,.,opy300s5g01487,opy300s6g00140,.,.
tc180s3g00834,hli2s12g00206,.,.,.,dz186s15g01025,opy300s1g00166,.,.,.,.
tc180s3g00835,hli2s12g00205,hli2s13g00166,dz186s3g01528,.,.,.,opy300s5g01488,opy300s6g00139,.,.
tc180s3g00836,hli2s12g00204,.,dz186s3g01529,.,.,opy300s1g00165,opy300s5g01489,.,.,.
tc180s3g00837,.,.,.,.,.,.,.,.,.,.
tc180s3g00838,.,.,.,.,dz186s15g01027,.,opy300s5g01491,.,.,.
tc180s3g00839,.,hli2s13g00164,dz186s3g01531,dz186s14g01062,dz186s15g01029,opy300s1g00162,opy300s5g01492,opy300s6g00138,opy300s15g00072,.
tc180s3g00840,hli2s12g00203,.,dz186s3g01533,dz186s14g01063,.,opy300s1g00161,opy300s5g01494,opy300s6g00137,.,.
tc180s3g00841,hli2s12g00202,.,.,dz186s14g01064,.,opy300s1g00160,.,.,.,.
tc180s3g00842,hli2s12g00201,hli2s13g00162,dz186s3g01534,dz186s14g01065,dz186s15g01030,opy300s1g00159,.,.,opy300s15g00069,.
tc180s3g00843,hli2s12g00200,hli2s13g00161,.,dz186s14g01066,.,opy300s1g00158,opy300s5g01495,opy300s6g00136,.,.
tc180s3g00844,.,.,dz186s3g01535,.,dz186s15g01031,opy300s1g00157,.,.,.,opy300s26g00763
tc180s3g00845,hli2s12g00199,hli2s13g00159,dz186s3g01536,dz186s14g01067,.,opy300s1g00156,opy300s5g01496,.,opy300s15g00068,opy300s26g00764
tc180s3g00846,hli2s12g00197,.,dz186s3g01537,.,.,.,opy300s5g01497,opy300s6g00135,.,opy300s26g00765
tc180s3g00847,.,.,dz186s3g01538,dz186s14g01068,dz186s15g01032,opy300s1g00155,opy300s5g01498,opy300s6g00134,opy300s15g00067,opy300s26g00766
tc180s3g00848,.,hli2s13g00158,.,.,dz186s15g01033,opy300s1g00154,.,.,opy300s15g00066,.
tc180s3g00849,.,.,dz186s3g01539,.,.,.,opy300s5g01499,opy300s6g00133,.,.
tc180s3g00850,hli2s12g00195,hli2s13g00156,dz186s3g01540,.,.,.,opy300s5g01500,opy300s6g00132,.,.
tc180s3g00851,hli2s12g00194,hli2s13g00155,dz186s3g01541,dz186s14g01069,.,opy300s1g00153,.,.,.,.
tc180s3g00852,hli2s12g00193,.,dz186s3g01542,.,.,opy300s1g00152,.,.,.,.
tc180s3g00853,.,hli2s13g00154,.,dz186s14g01070,.,.,.,opy300s6g00131,opy300s15g00065,opy300s26g00767
tc180s3g00854,.,hli2s13g00153,dz186s3g01543,.,.,opy300s1g00151,opy300s5g01501,.,.,.
tc180s3g00855,hli2s12g00191,hli2s13g00150,dz186s3g01544,.,dz186s15g01034,opy300s1g00150,opy300s5g01502,opy300s6g00130,opy300s15g00064,.
tc180s3g00856,hli2s12g00190,hli2s13g00148,dz186s3g01545,dz186s14g01071,.,.,opy300s5g01503,opy300s6g00129,.,opy300s26g00768
tc180s3g00857,hli2s12g00189,.,dz186s3g01546,.,.,opy300s1g00149,.,opy300s6g00128,.,.
tc180s3g00858,.,.,dz186s3g01547,.,dz186s15g01035,opy300s1g00148,opy300s5g01504,.,.,opy300s26g00769
tc180s3g00859,hli2s12g00188,.,dz186s3g01548,.,.,opy300s1g00147,opy300s5g01505,.,opy300s15g00063,.
tc180s3g00860,.,.,dz186s3g01549,dz186s14g01072,dz186s15g01036,opy300s1g00146,opy300s5g01506,.,opy300s15g00062,opy300s26g00770
tc180s3g00861,.,hli2s13g00146,dz186s3g01550,.,dz186s15g01037,.,.,opy300s6g00127,opy300s15g00061,.
tc180s3g00862,.,.,dz186s3g01551,.,dz186s15g01038,.,opy300s5g01507,opy300s6g00126,.,opy300s26g00771
tc180s3g00863,hli2s12g00186,.,.,.,.,.,.,.,.,opy300s26g00772
tc180s3g00864,hli2s12g00185,hli2s13g00144,dz186s3g01552,dz186s14g01073,dz186s15g01039,opy300s1g00144,opy300s5g01508,opy300s6g00125,.,.
tc180s3g00865,hli2s12g00184,.,.,dz186s14g01074,dz186s15g01040,.,opy300s5g01509,opy300s6g00124,.,.
tc180s3g00866,hli2s12g00183,hli2s13g00143,dz186s3g01553,.,dz186s15g01041,.,opy300s5g01510,.,.,.
tc180s3g00867,.,hli2s13g00142,dz186s3g01554,.,.,.,.,.,.,opy300s26g00773
tc180s3g00868,hli2s12g00182,hli2s13g00141,dz186s3g01555,.,.,.,opy300s5g01512,.,opy300s15g00060,opy300s26g00774
tc180s3g00869,hli2s12g00181,hli2s13g00140,dz186s3g01556,.,dz186s15g01042,opy300s1g00143,opy300s5g01513,.,.,opy300s26g00775
tc180s3g00870,hli2s12g00180,hli2s13g00139,dz186s3g01557,dz186s14g01075,.,opy300s1g00142,opy300s5g01514,.,.,opy300s26g00776
tc180s3g00871,.,.,dz186s3g01558,dz186s14g01076,.,.,.,.,.,.
tc180s3g00872,.,.,dz186s3g01559,dz186s14g01077,dz186s15g01043,.,.,.,.,.
tc180s3g00873,.,hli2s13g00136,dz186s3g01560,dz186s14g01078,.,opy300s1g00140,.,.,.,opy300s26g00778
tc180s3g00874,hli2s12g00177,hli2s13g00135,dz186s3g01561,dz186s14g01079,dz186s15g01044,.,opy300s5g01516,opy300s6g00122,.,opy300s26g00779
tc180s3g00875,hli2s12g00176,hli2s13g00134,dz186s3g01562,dz186s14g01080,.,opy300s1g00138,.,.,.,.
tc180s3g00876,.,.,.,.,dz186s15g01045,opy300s1g00137,.,.,.,opy300s26g00780
tc180s3g00877,hli2s12g00175,hli2s13g00132,dz186s3g01563,.,dz186s15g01046,opy300s1g00136,opy300s5g01517,opy300s6g00121,.,opy300s26g00781
tc180s3g00878,hli2s12g00174,hli2s13g00131,.,.,dz186s15g01047,opy300s1g00135,.,opy300s6g00120,.,.
tc180s3g00879,.,hli2s13g00130,dz186s3g01564,dz186s14g01081,.,opy300s1g00133,opy300s5g01519,.,.,.
tc180s3g00880,.,.,dz186s3g01565,dz186s14g01082,dz186s15g01048,.,opy300s5g01520,opy300s6g00118,.,.
tc180s3g00881,hli2s12g00170,hli2s13g00129,dz186s3g01566,dz186s14g01083,dz186s15g01049,.,opy300s5g01521,opy300s6g00117,opy300s15g00059,.
tc180s3g00882,.,hli2s13g00127,dz186s3g01567,.,dz186s15g01050,.,opy300s5g01522,opy300s6g00116,opy300s15g00058,.
tc180s3g00883,.,hli2s13g00126,dz186s3g01568,.,dz186s15g01051,opy300s1g00130,opy300s5g01523,opy300s6g00115,.,.
tc180s3g00884,.,.,.,dz186s14g01084,dz186s15g01052,opy300s1g00129,opy300s5g01524,opy300s6g00114,.,.
tc180s3g00885,.,hli2s13g00125,dz186s3g01569,.,.,opy300s1g00128,opy300s5g01525,opy300s6g00113,opy300s15g00057,.
tc180s3g00886,.,hli2s13g00123,.,.,dz186s15g01053,.,.,opy300s6g00112,.,.
tc180s3g00887,hli2s12g00169,hli2s13g00122,dz186s3g01570,dz186s14g01085,.,.,.,opy300s6g00111,.,.
tc180s3g00888,.,.,.,.,.,.,.,opy300s6g00110,.,.
tc180s3g00889,.,.,.,.,.,.,.,.,.,.
tc180s3g00890,hli2s12g00168,.,.,dz186s14g01086,.,.,opy300s5g01526,.,.,.
tc180s3g00891,.,hli2s13g00121,.,dz186s14g01087,dz186s15g01054,opy300s1g00127,opy300s5g01528,.,.,.
tc180s3g00892,hli2s12g00167,hli2s13g00120,dz186s3g01572,.,.,.,.,opy300s6g00109,.,opy300s26g00782
tc180s3g00893,.,.,dz186s3g01573,.,.,.,.,opy300s6g00108,.,.
tc180s3g00894,.,.,.,.,.,opy300s1g00126,.,opy300s6g00107,.,.
tc180s3g00895,hli2s12g00166,.,dz186s3g01574,dz186s14g01088,dz186s15g01055,opy300s1g00125,opy300s5g01529,opy300s6g00106,opy300s15g00056,opy300s26g00783
tc180s3g00896,hli2s12g00165,hli2s13g00119,dz186s3g01575,dz186s14g01089,dz186s15g01056,opy300s1g00124,.,opy300s6g00105,.,opy300s26g00784
tc180s3g00897,hli2s12g00164,hli2s13g00118,dz186s3g01576,.,dz186s15g01057,opy300s1g00123,opy300s5g01530,.,.,.
tc180s3g00898,.,.,dz186s3g01577,dz186s14g01090,dz186s15g01058,.,opy300s5g01531,opy300s6g00104,opy300s15g00055,.
tc180s3g00899,hli2s12g00163,hli2s13g00115,dz186s3g01578,dz186s14g01091,.,opy300s1g00122,opy300s5g01532,opy300s6g00103,.,.
tc180s3g00900,.,.,dz186s3g01579,dz186s14g01092,dz186s15g01059,opy300s1g00121,opy300s5g01533,opy300s6g00102,.,opy300s26g00785
tc180s3g00901,hli2s12g00162,.,dz186s3g01580,dz186s14g01093,dz186s15g01060,opy300s1g00120,opy300s5g01534,opy300s6g00101,.,.
