tc180s3g00184,opy300s1g00582,.,opy300s6g00787,,.
tc180s3g00185,.,.,opy300s6g00786,,.
tc180s3g00186,.,.,.,,opy300s26g00430
tc180s3g00187,.,.,opy300s6g00764,,opy300s26g00431
tc180s3g00188,.,.,opy300s6g00785,opy300s15g00384,.
tc180s3g00189,.,opy300s5g01235,opy300s6g00783,opy300s15g00383,.
tc180s3g00190,opy300s1g00581,.,opy300s6g00781,.,.
tc180s3g00191,.,.,opy300s6g00780,.,.
tc180s3g00192,.,.,.,.,.
tc180s3g00193,.,.,.,.,.
tc180s3g00194,.,opy300s5g01228,.,.,opy300s26g00432
tc180s3g00195,.,.,.,.,.
tc180s3g00196,.,.,.,.,.
tc180s3g00197,.,.,.,.,.
tc180s3g00198,.,.,.,opy300s15g00382,.
tc180s3g00199,.,.,.,opy300s15g00377,.
tc180s3g00200,.,.,.,.,.
tc180s3g00201,.,.,.,.,.
tc180s3g00202,opy300s1g00578,.,.,.,.
tc180s3g00203,.,.,.,.,.
tc180s3g00204,opy300s1g00576,opy300s5g01226,.,.,.
tc180s3g00205,opy300s1g00568,,.,.,.
tc180s3g00206,opy300s1g00567,,.,.,opy300s26g00442
tc180s3g00207,.,,opy300s6g00778,.,opy300s26g00443
tc180s3g00208,.,,opy300s6g00777,opy300s15g00372,opy300s26g00444
tc180s3g00209,opy300s1g00566,,.,.,.
tc180s3g00210,.,,.,.,.
tc180s3g00211,.,,.,.,opy300s26g00447
tc180s3g00212,.,,.,opy300s15g00371,.
tc180s3g00213,opy300s1g00565,,opy300s6g00775,.,opy300s26g00449
tc180s3g00214,.,,opy300s6g00765,opy300s15g00370,.
tc180s3g00215,.,,opy300s6g00764,.,.
tc180s3g00216,.,,,.,.
tc180s3g00217,opy300s1g00562,,,.,.
tc180s3g00218,opy300s1g00561,,,opy300s15g00369,.
tc180s3g00219,opy300s1g00560,,,.,.
tc180s3g00220,opy300s1g00559,,,.,opy300s26g00450
tc180s3g00221,.,,,opy300s15g00368,opy300s26g00451
tc180s3g00222,opy300s1g00558,,,opy300s15g00365,.
tc180s3g00223,opy300s1g00557,opy300s5g01128,,.,.
tc180s3g00224,opy300s1g00556,opy300s5g01133,,opy300s15g00364,.
tc180s3g00225,.,opy300s5g01134,opy300s6g00429,.,.
tc180s3g00226,.,.,.,.,.
tc180s3g00227,.,.,.,.,.
tc180s3g00228,.,opy300s5g01135,opy300s6g00430,.,opy300s26g00454
tc180s3g00229,.,opy300s5g01162,.,.,opy300s26g00456
tc180s3g00230,opy300s1g00555,opy300s5g01161,opy300s6g00431,.,.
tc180s3g00231,opy300s1g00554,.,.,opy300s15g00361,opy300s26g00457
tc180s3g00232,opy300s1g00553,opy300s5g01156,opy300s6g00434,.,
tc180s3g00233,opy300s1g00551,opy300s5g01154,opy300s6g00437,opy300s15g00359,opy300s26g00594
tc180s3g00234,.,.,opy300s6g00438,.,.
tc180s3g00235,opy300s1g00550,.,.,opy300s15g00358,.
tc180s3g00236,.,.,opy300s6g00439,opy300s15g00355,opy300s26g00593
tc180s3g00237,opy300s1g00549,.,opy300s6g00440,.,.
tc180s3g00238,.,opy300s5g01153,.,.,opy300s26g00592
tc180s3g00239,.,opy300s5g01152,opy300s6g00442,.,opy300s26g00591
tc180s3g00240,.,.,.,.,.
tc180s3g00241,opy300s1g00548,.,.,.,.
tc180s3g00242,.,.,.,.,.
tc180s3g00243,opy300s1g00546,opy300s5g01165,opy300s6g00443,.,opy300s26g00588
tc180s3g00244,.,.,.,opy300s15g00352,opy300s26g00587
tc180s3g00245,.,.,.,.,.
tc180s3g00246,.,.,.,.,.
tc180s3g00247,opy300s1g00545,.,.,.,.
tc180s3g00248,.,.,.,.,.
tc180s3g00249,.,.,.,.,.
tc180s3g00250,.,.,.,.,.
tc180s3g00251,.,.,.,opy300s15g00351,opy300s26g00586
tc180s3g00252,.,.,.,.,
tc180s3g00253,opy300s1g00541,opy300s5g01166,opy300s6g00444,.,
tc180s3g00254,opy300s1g00540,opy300s5g01167,.,.,
tc180s3g00255,.,opy300s5g01169,opy300s6g00445,.,
tc180s3g00256,opy300s1g00539,opy300s5g01170,.,.,
tc180s3g00257,.,,.,.,
tc180s3g00258,.,,.,.,
tc180s3g00259,.,,.,.,
tc180s3g00260,.,,.,.,
tc180s3g00261,.,,.,.,
tc180s3g00262,.,,.,opy300s15g00350,
tc180s3g00263,.,,.,.,
tc180s3g00264,.,,.,.,
tc180s3g00265,opy300s1g00538,,.,.,
tc180s3g00266,opy300s1g00537,,.,.,
tc180s3g00267,.,,.,.,
tc180s3g00268,opy300s1g00535,opy300s5g01122,.,.,
tc180s3g00269,opy300s1g00534,opy300s5g01121,opy300s6g00446,.,opy300s26g00433
tc180s3g00270,opy300s1g00533,.,.,.,.
tc180s3g00271,.,opy300s5g01119,.,.,.
tc180s3g00272,opy300s1g00532,opy300s5g01118,.,.,opy300s26g00434
tc180s3g00273,.,opy300s5g01117,.,.,.
tc180s3g00274,.,,.,.,opy300s26g00435
tc180s3g00275,.,,.,.,.
tc180s3g00276,.,,.,.,.
tc180s3g00277,opy300s1g00530,,.,opy300s15g00349,.
tc180s3g00278,opy300s1g00529,,.,.,opy300s26g00438
tc180s3g00279,.,,.,.,.
tc180s3g00280,.,,opy300s6g00450,opy300s15g00348,opy300s26g00439
tc180s3g00281,.,,.,,opy300s26g00440
tc180s3g00282,.,,.,,
tc180s3g00283,opy300s1g00528,,.,,
tc180s3g00284,.,,.,,
tc180s3g00285,opy300s1g00526,,.,,
tc180s3g00286,opy300s1g00525,,.,,
tc180s3g00287,opy300s1g00524,,opy300s6g00455,,opy300s26g00585
tc180s3g00288,.,,opy300s6g00457,,.
tc180s3g00289,opy300s1g00523,,.,,.
tc180s3g00290,.,,.,opy300s15g00289,.
tc180s3g00291,opy300s1g00522,,.,opy300s15g00290,.
tc180s3g00292,.,,.,.,opy300s26g00584
tc180s3g00293,.,,opy300s6g00458,.,.
tc180s3g00294,.,,.,.,.
tc180s3g00295,.,,.,.,.
tc180s3g00296,.,,.,.,.
tc180s3g00297,.,,opy300s6g00466,.,.
tc180s3g00298,.,,opy300s6g00465,.,.
tc180s3g00299,.,,opy300s6g00463,.,.
tc180s3g00300,opy300s1g00509,,opy300s6g00462,.,.
tc180s3g00301,.,,.,.,.
tc180s3g00302,.,,opy300s6g00460,.,.
tc180s3g00303,.,,.,.,.
tc180s3g00304,.,,opy300s6g00459,opy300s15g00292,opy300s26g00583
tc180s3g00305,.,,.,.,.
tc180s3g00306,.,,.,.,.
tc180s3g00307,.,,.,.,.
tc180s3g00308,.,,.,.,.
tc180s3g00309,opy300s1g00505,,.,.,opy300s26g00581
tc180s3g00310,.,,.,opy300s15g00299,opy300s26g00577
tc180s3g00311,opy300s1g00504,,.,.,.
tc180s3g00312,opy300s1g00494,,.,opy300s15g00300,.
tc180s3g00313,.,,.,.,.
tc180s3g00314,.,,.,.,.
tc180s3g00315,opy300s1g00493,,.,opy300s15g00301,.
tc180s3g00316,.,,.,.,.
tc180s3g00317,.,,opy300s6g00468,.,.
tc180s3g00318,opy300s1g00491,,opy300s6g00470,opy300s15g00345,opy300s26g00576
tc180s3g00319,.,,.,opy300s15g00303,opy300s26g00575
tc180s3g00320,.,,.,.,.
tc180s3g00321,opy300s1g00490,,opy300s6g00472,.,.
tc180s3g00322,.,,.,.,opy300s26g00574
tc180s3g00323,opy300s1g00489,,.,.,.
tc180s3g00324,.,,opy300s6g00473,opy300s15g00304,.
tc180s3g00325,.,,opy300s6g00474,.,opy300s26g00573
tc180s3g00326,.,,.,.,.
tc180s3g00327,opy300s1g00488,,opy300s6g00475,.,opy300s26g00570
tc180s3g00328,.,,.,opy300s15g00305,.
tc180s3g00329,.,,opy300s6g00478,.,opy300s26g00569
tc180s3g00330,opy300s1g00487,,,.,opy300s26g00568
tc180s3g00331,opy300s1g00486,,,opy300s15g00342,.
tc180s3g00332,.,,,.,.
tc180s3g00333,opy300s1g00485,,,.,.
tc180s3g00334,opy300s1g00484,,,.,.
tc180s3g00335,opy300s1g00477,,,.,.
tc180s3g00336,opy300s1g00478,,,.,.
tc180s3g00337,.,,,.,opy300s26g00560
tc180s3g00338,.,,,.,opy300s26g00561
tc180s3g00339,.,,,.,.
tc180s3g00340,.,,,.,opy300s26g00563
tc180s3g00341,opy300s1g00480,,,.,.
tc180s3g00342,.,,,.,.
tc180s3g00343,.,,,.,.
tc180s3g00344,.,,,.,.
tc180s3g00345,.,,,.,.
tc180s3g00346,.,,,.,.
tc180s3g00347,.,,,.,.
tc180s3g00348,.,,,.,.
tc180s3g00349,opy300s1g00481,,,opy300s15g00306,.
tc180s3g00350,.,,,.,.
tc180s3g00351,.,,,.,opy300s26g00564
tc180s3g00352,.,,,.,.
tc180s3g00353,.,,opy300s6g00608,opy300s15g00339,.
tc180s3g00354,opy300s1g00482,,opy300s6g00616,opy300s15g00338,opy300s26g00565
tc180s3g00355,.,,.,.,.
tc180s3g00356,opy300s1g00476,,.,.,.
tc180s3g00357,opy300s1g00475,,.,.,.
tc180s3g00358,.,,.,.,.
tc180s3g00359,opy300s1g00474,,.,opy300s15g00309,.
tc180s3g00360,.,,.,.,.
tc180s3g00361,.,,.,.,.
tc180s3g00362,.,,.,.,.
tc180s3g00363,opy300s1g00472,,.,opy300s15g00310,.
tc180s3g00364,opy300s1g00471,,opy300s6g00640,.,.
tc180s3g00365,.,,.,.,.
tc180s3g00366,.,,.,.,.
tc180s3g00367,opy300s1g00470,,.,opy300s15g00311,.
tc180s3g00368,opy300s1g00469,,opy300s6g00658,.,.
tc180s3g00369,.,,.,.,.
tc180s3g00370,.,,.,.,opy300s26g00557
tc180s3g00371,opy300s1g00468,,.,.,opy300s26g00555
tc180s3g00372,opy300s1g00467,,.,opy300s15g00312,opy300s26g00554
tc180s3g00373,opy300s1g00465,,.,opy300s15g00313,opy300s26g00553
tc180s3g00374,.,,.,.,.
tc180s3g00375,opy300s1g00464,,.,.,.
tc180s3g00376,.,,.,opy300s15g00332,opy300s26g00550
tc180s3g00377,.,,.,.,opy300s26g00549
tc180s3g00378,opy300s1g00463,,.,.,.
tc180s3g00379,.,,.,.,.
tc180s3g00380,.,,.,.,opy300s26g00548
tc180s3g00381,opy300s1g00460,,.,opy300s15g00328,.
tc180s3g00382,.,,.,.,.
tc180s3g00383,.,,opy300s6g00663,.,.
tc180s3g00384,opy300s1g00459,,.,.,.
tc180s3g00385,opy300s1g00416,,.,.,opy300s26g00547
tc180s3g00386,opy300s1g00415,,.,opy300s15g00326,.
tc180s3g00387,opy300s1g00414,,.,.,.
tc180s3g00388,.,,opy300s6g00706,.,.
tc180s3g00389,opy300s1g00413,,.,.,.
tc180s3g00390,opy300s1g00412,,.,.,.
tc180s3g00391,opy300s1g00411,,opy300s6g00671,.,opy300s26g00545
tc180s3g00392,opy300s1g00412,,.,.,opy300s26g00544
tc180s3g00393,.,,opy300s6g00672,.,.
tc180s3g00394,.,,opy300s6g00678,opy300s15g00325,.
tc180s3g00395,.,,.,.,.
tc180s3g00396,.,,.,opy300s15g00322,.
tc180s3g00397,.,,.,.,.
tc180s3g00398,.,,opy300s6g00682,opy300s15g00319,opy300s26g00542
tc180s3g00399,.,,.,.,.
tc180s3g00400,.,,.,.,.
tc180s3g00401,opy300s1g00409,,.,.,.
tc180s3g00402,.,,opy300s6g00692,.,.
tc180s3g00403,.,,.,.,.
tc180s3g00404,.,,.,.,.
tc180s3g00405,.,,.,.,.
tc180s3g00406,opy300s1g00417,,.,opy300s15g00314,opy300s26g00540
tc180s3g00407,.,,.,.,opy300s26g00539
tc180s3g00408,.,,.,.,.
tc180s3g00409,.,,.,.,.
tc180s3g00410,.,,opy300s6g00699,opy300s15g00345,opy300s26g00538
tc180s3g00411,.,,.,,.
tc180s3g00412,opy300s1g00418,,.,,.
tc180s3g00413,.,,.,,.
tc180s3g00414,opy300s1g00420,,.,,.
tc180s3g00415,opy300s1g00406,,.,,.
tc180s3g00416,.,,.,,.
tc180s3g00417,.,,.,,opy300s26g00517
tc180s3g00418,opy300s1g00422,,opy300s6g00695,,.
tc180s3g00419,.,,.,,.
tc180s3g00420,opy300s1g00423,,opy300s6g00694,,.
tc180s3g00421,.,,.,,.
tc180s3g00422,.,,.,,.
tc180s3g00423,.,,.,,.
tc180s3g00424,.,,.,,.
tc180s3g00425,.,,.,,.
tc180s3g00426,.,,.,,.
tc180s3g00427,.,,.,,.
tc180s3g00428,.,,.,,opy300s26g00510
tc180s3g00429,.,,.,,
tc180s3g00430,.,,.,,
tc180s3g00431,.,,.,,
tc180s3g00432,.,,.,,
tc180s3g00433,.,,.,,
tc180s3g00434,opy300s1g00424,,opy300s6g00693,,
tc180s3g00435,opy300s1g00368,,opy300s6g00584,,
tc180s3g00436,.,opy300s5g01083,opy300s6g00585,opy300s15g00211,
tc180s3g00437,.,opy300s5g01082,.,.,
tc180s3g00438,.,opy300s5g01081,opy300s6g00586,.,
tc180s3g00439,opy300s1g00367,opy300s5g01080,.,.,opy300s26g00679
tc180s3g00440,.,.,.,.,.
tc180s3g00441,.,.,.,.,.
tc180s3g00442,.,.,.,.,.
tc180s3g00443,.,.,opy300s6g00588,opy300s15g00221,.
tc180s3g00444,opy300s1g00366,opy300s5g01076,.,opy300s15g00220,.
tc180s3g00445,.,.,.,opy300s15g00218,.
tc180s3g00446,.,opy300s5g01080,.,.,.
tc180s3g00447,.,.,.,.,.
tc180s3g00448,.,.,.,.,.
tc180s3g00449,opy300s1g00365,opy300s5g01086,.,.,.
tc180s3g00450,opy300s1g00364,.,opy300s6g00590,.,opy300s26g00676
tc180s3g00451,opy300s1g00363,opy300s5g01087,opy300s6g00591,.,opy300s26g00675
tc180s3g00452,.,.,.,.,.
tc180s3g00453,.,opy300s5g01088,opy300s6g00593,opy300s15g00216,opy300s26g00672
tc180s3g00454,opy300s1g00362,.,.,opy300s15g00217,.
tc180s3g00455,.,.,.,.,.
tc180s3g00456,opy300s1g00360,.,opy300s6g00594,.,opy300s26g00671
tc180s3g00457,.,.,.,.,.
tc180s3g00458,.,opy300s5g01089,.,.,.
tc180s3g00459,opy300s1g00359,opy300s5g01091,opy300s6g00595,.,opy300s26g00669
tc180s3g00460,.,opy300s5g01093,.,.,opy300s26g00667
tc180s3g00461,.,opy300s5g01094,opy300s6g00603,.,opy300s26g00666
tc180s3g00462,opy300s1g00358,opy300s5g01095,.,.,opy300s26g00665
tc180s3g00463,opy300s1g00357,.,opy300s6g00605,.,.
tc180s3g00464,opy300s1g00356,.,,opy300s15g00215,.
tc180s3g00465,opy300s1g00355,.,,.,opy300s26g00664
tc180s3g00466,.,.,,.,.
tc180s3g00467,.,.,,.,.
tc180s3g00468,opy300s1g00354,.,,.,opy300s26g00663
tc180s3g00469,.,opy300s5g01096,,opy300s15g00214,opy300s26g00662
tc180s3g00470,opy300s1g00353,opy300s5g01098,,opy300s15g00225,.
tc180s3g00471,opy300s1g00352,opy300s5g01099,opy300s6g00494,.,opy300s26g00659
tc180s3g00472,.,opy300s5g01101,opy300s6g00495,.,.
tc180s3g00473,.,.,.,opy300s15g00226,.
tc180s3g00474,opy300s1g00350,opy300s5g01102,.,,.
tc180s3g00475,opy300s1g00349,opy300s5g01103,opy300s6g00496,,.
tc180s3g00476,.,opy300s5g01104,.,,.
tc180s3g00477,.,.,opy300s6g00498,,.
tc180s3g00478,.,.,.,,opy300s26g00652
tc180s3g00479,.,.,.,,opy300s26g00650
tc180s3g00480,opy300s1g00348,.,.,,.
tc180s3g00481,.,opy300s5g01106,opy300s6g00503,,.
tc180s3g00482,.,.,.,,.
tc180s3g00483,.,.,.,,.
tc180s3g00484,opy300s1g00347,opy300s5g01107,opy300s6g00504,,.
tc180s3g00485,opy300s1g00345,.,.,,opy300s26g00648
tc180s3g00486,opy300s1g00344,opy300s5g01111,.,,.
tc180s3g00487,opy300s1g00343,opy300s5g01112,opy300s6g00506,,.
tc180s3g00488,.,.,.,opy300s15g00184,.
tc180s3g00489,.,opy300s5g01113,.,opy300s15g00185,.
tc180s3g00490,opy300s1g00342,,.,.,opy300s26g00647
tc180s3g00491,.,,.,.,.
tc180s3g00492,.,,.,.,opy300s26g00641
tc180s3g00493,.,,opy300s6g00508,.,.
tc180s3g00494,.,,opy300s6g00509,.,.
tc180s3g00495,.,,.,opy300s15g00187,.
tc180s3g00496,.,,.,.,.
tc180s3g00497,.,,opy300s6g00511,opy300s15g00188,.
tc180s3g00498,.,,.,.,.
tc180s3g00499,.,,.,.,opy300s26g00639
tc180s3g00500,.,,.,.,.
tc180s3g00501,.,,opy300s6g00512,.,opy300s26g00638
tc180s3g00502,opy300s1g00340,,,.,
tc180s3g00503,,,,.,
tc180s3g00504,,,,.,
tc180s3g00505,,,,.,
tc180s3g00506,,,,.,
tc180s3g00507,,,,.,
tc180s3g00508,,,,.,
tc180s3g00509,,,,.,
tc180s3g00510,,,,opy300s15g00209,
tc180s3g00511,,,,,
tc180s3g00512,,,,,
tc180s3g00513,,,,,
tc180s3g00514,,,,,
tc180s3g00515,,,,,
tc180s3g00516,,,,,
tc180s3g00517,,,,,
tc180s3g00518,,,,,
tc180s3g00519,,,,,
tc180s3g00520,,,,,
tc180s3g00521,,,,,
tc180s3g00522,,,,,
tc180s3g00523,,,,,
tc180s3g00524,,,,,
tc180s3g00525,,,,,
tc180s3g00526,,,,,
tc180s3g00527,,,,,
tc180s3g00528,,,,,
tc180s3g00529,,,,,
tc180s3g00530,,,,,
tc180s3g00531,,,,,
tc180s3g00532,,,,,
tc180s3g00533,,,,,
tc180s3g00534,opy300s1g00339,,,,
tc180s3g00535,opy300s1g00338,opy300s5g00974,,,
tc180s3g00536,opy300s1g00337,.,,opy300s15g00190,
tc180s3g00537,opy300s1g00336,.,,.,
tc180s3g00538,.,.,,.,opy300s26g00636
tc180s3g00539,.,opy300s5g00973,,.,opy300s26g00635
tc180s3g00540,opy300s1g00335,.,,opy300s15g00191,.
tc180s3g00541,.,.,,.,opy300s26g00634
tc180s3g00542,opy300s1g00334,.,,.,.
tc180s3g00543,opy300s1g00333,opy300s5g00972,,.,opy300s26g00633
