eud1g00273,.,vvi161s11g01014,
eud1g00274,.,vvi161s11g01015,
eud1g00275,vvi161s9g01087,.,
eud1g00276,vvi161s9g01088,.,
eud1g00277,.,.,
eud1g00278,.,.,
eud1g00279,.,vvi161s11g01016,
eud1g00280,.,.,
eud1g00281,.,.,
eud1g00282,.,.,
eud1g00283,.,.,
eud1g00284,.,.,
eud1g00285,.,.,
eud1g00286,.,.,
eud1g00287,.,.,
eud1g00288,.,vvi161s11g01031,
eud1g00289,.,vvi161s11g01032,
eud1g00290,.,.,
eud1g00291,.,.,
eud1g00292,vvi161s9g01092,.,
eud1g00293,.,.,
eud1g00294,.,.,
eud1g00295,.,.,
eud1g00296,.,.,
eud1g00297,.,.,
eud1g00298,.,.,
eud1g00299,vvi161s9g01095,.,
eud1g00300,.,vvi161s11g01039,
eud1g00301,.,.,
eud1g00302,.,.,
eud1g00303,vvi161s9g01098,.,
eud1g00304,vvi161s9g01099,.,
eud1g00305,vvi161s9g01100,vvi161s11g01041,
eud1g00306,,.,
eud1g00307,,.,
eud1g00308,,.,
eud1g00309,,.,
eud1g00310,,.,
eud1g00311,,.,
eud1g00312,,.,
eud1g00313,,vvi161s11g01042,
eud1g00314,,vvi161s11g01043,
eud1g00315,,.,
eud1g00316,,.,
eud1g00317,,.,
eud1g00318,,.,
eud1g00319,,vvi161s11g01044,
eud1g00320,,vvi161s11g01045,
eud1g00321,,vvi161s11g01046,
eud1g00322,,vvi161s11g01047,
eud1g00323,,.,
eud1g00324,,.,
eud1g00325,,.,
eud1g00326,,.,
eud1g00327,,.,
eud1g00328,,.,
eud1g00329,,.,
eud1g00330,,.,
eud1g00331,,vvi161s11g01048,
eud1g00332,,vvi161s11g01049,
eud1g00333,,vvi161s11g01050,
eud1g00334,,.,
eud1g00335,,.,
eud1g00336,,.,
eud1g00337,,.,
eud1g00338,,vvi161s11g01051,
eud1g00339,,.,
eud1g00340,,.,
eud1g00341,,.,
eud1g00342,,vvi161s11g01052,
eud1g00343,,.,
eud1g00344,,.,
eud1g00345,,.,
eud1g00346,,vvi161s11g01054,
eud1g00347,,.,
eud1g00348,,.,
eud1g00349,,.,
eud1g00350,,.,
eud1g00351,,.,
eud1g00352,,.,
eud1g00353,,.,
eud1g00354,,.,
eud1g00355,,.,
eud1g00356,,.,
eud1g00357,,vvi161s11g01060,
eud1g00358,,.,
eud1g00359,,vvi161s11g01061,
eud1g00360,,vvi161s11g01062,
eud1g00361,,vvi161s11g01063,
eud1g00362,,.,
eud1g00363,,vvi161s11g01064,
eud1g00364,,.,
eud1g00365,,.,
eud1g00366,,.,
eud1g00367,,.,
eud1g00368,,.,
eud1g00369,,.,
eud1g00370,,.,
eud1g00371,,.,
eud1g00372,,.,
eud1g00373,,.,
eud1g00374,,.,
eud1g00375,,.,
eud1g00376,,.,
eud1g00377,,.,
eud1g00378,,.,
eud1g00379,,.,
eud1g00380,,vvi161s11g01080,
eud1g00381,,vvi161s11g01090,
eud1g00382,,.,
eud1g00383,,.,
eud1g00384,,.,
eud1g00385,,.,
eud1g00386,,.,
eud1g00387,,.,
eud1g00388,,.,
eud1g00389,,.,
eud1g00390,,vvi161s11g01091,
eud1g00391,,vvi161s11g01092,
eud1g00392,,vvi161s11g01093,
eud1g00393,,.,
eud1g00394,,.,
eud1g00395,,.,
eud1g00396,,.,
eud1g00397,,.,
eud1g00398,,.,
eud1g00399,,.,
eud1g00400,,.,
eud1g00401,,.,
eud1g00402,,.,
eud1g00403,,.,
eud1g00404,,.,
eud1g00405,,.,
eud1g00406,,vvi161s11g01102,
eud1g00407,,vvi161s11g01105,
eud1g00408,,.,
eud1g00409,,.,
eud1g00410,,.,
eud1g00411,,.,
eud1g00412,,.,
eud1g00413,,.,
eud1g00414,,.,
eud1g00415,,.,
eud1g00416,,.,
eud1g00417,,.,
eud1g00418,,.,
eud1g00419,,.,
eud1g00420,,vvi161s11g01109,
eud1g00421,,.,
eud1g00422,,.,
eud1g00423,,.,
eud1g00424,,.,
eud1g00425,,vvi161s11g01120,
eud1g00426,,.,
eud1g00427,,.,
eud1g00428,,vvi161s11g01121,
eud1g00429,,.,
eud1g00430,,.,
eud1g00431,,.,
eud1g00432,,.,
eud1g00433,,.,
eud1g00434,,.,
eud1g00435,,.,
eud1g00436,,.,
eud1g00437,,.,vvi161s4g00211
eud1g00438,,.,.
eud1g00439,,.,vvi161s4g00213
eud1g00440,,.,.
eud1g00441,,vvi161s11g01127,vvi161s4g00214
eud1g00442,,vvi161s11g01128,.
eud1g00443,,.,vvi161s4g00215
eud1g00444,,.,.
eud1g00445,,.,.
eud1g00446,,.,vvi161s4g00216
eud1g00447,,.,.
eud1g00448,,.,.
eud1g00449,,.,.
eud1g00450,,.,.
eud1g00451,,.,.
eud1g00452,,.,.
eud1g00453,,.,.
eud1g00454,,.,.
eud1g00455,,.,.
eud1g00456,,.,.
eud1g00457,,.,.
eud1g00458,,.,.
eud1g00459,,.,.
eud1g00460,,.,.
eud1g00461,,.,.
eud1g00462,,vvi161s11g01135,.
eud1g00463,,.,.
eud1g00464,,.,vvi161s4g00217
eud1g00465,,.,.
eud1g00466,,vvi161s11g01136,.
eud1g00467,,vvi161s11g01137,vvi161s4g00219
eud1g00468,,.,.
eud1g00469,,.,.
eud1g00470,,.,.
eud1g00471,,.,.
eud1g00472,,.,.
eud1g00473,,.,.
eud1g00474,,.,.
eud1g00475,,.,vvi161s4g00221
eud1g00476,,.,
eud1g00477,,vvi161s11g01138,
eud1g00478,,vvi161s11g01139,
eud1g00479,,vvi161s11g01140,
eud1g00480,,.,
eud1g00481,,.,
eud1g00482,,.,
eud1g00483,,.,
eud1g00484,,.,
eud1g00485,,.,
eud1g00486,,.,
eud1g00487,,.,
eud1g00488,,.,
eud1g00489,,vvi161s11g01144,
eud1g00490,,.,
eud1g00491,,.,
eud1g00492,,.,
eud1g00493,,.,
eud1g00494,,.,
eud1g00495,,.,
eud1g00496,,.,
eud1g00497,,.,
eud1g00498,,.,
eud1g00499,,.,
eud1g00500,,.,
eud1g00501,,.,
eud1g00502,,.,
eud1g00503,,.,
eud1g00504,,.,
eud1g00505,,.,
eud1g00506,,.,
eud1g00507,,.,
eud1g00508,,vvi161s11g01145,
eud1g00509,,.,
eud1g00510,,.,
eud1g00511,,.,
eud1g00512,,.,
eud1g00513,,.,
eud1g00514,,vvi161s11g01146,
eud1g00515,,.,
eud1g00516,,.,
eud1g00517,,.,
eud1g00518,,.,
eud1g00519,,.,
